1.000000000000000000e+00 6.305142238713669940e+02 2.943565244279529907e+02
2.000000000000000000e+00 7.492526283240570137e+02 2.021184291898578067e+02
3.000000000000000000e+00 8.497275819418678111e+02 2.416453308596165925e+02
4.000000000000000000e+00 9.125705009276439341e+02 3.052513914656772158e+02
5.000000000000000000e+00 9.669922696351270588e+02 4.420689548546691299e+02
6.000000000000000000e+00 9.707554112554114454e+02 5.563336425479283207e+02
7.000000000000000000e+00 8.209904143475573619e+02 5.662285095856524322e+02
8.000000000000000000e+00 7.384103277674707897e+02 5.506230674087817079e+02
9.000000000000000000e+00 8.298327149041435860e+02 6.854931972789115662e+02
1.000000000000000000e+01 7.945426716141002998e+02 7.210726654298082394e+02
1.100000000000000000e+01 7.203837353123069533e+02 6.772563388991959528e+02
1.200000000000000000e+01 7.070151515151517287e+02 6.005711193568336057e+02
1.300000000000000000e+01 6.317510822510823800e+02 5.783076685219541559e+02
1.400000000000000000e+01 4.440380333951763419e+02 7.378623995052565760e+02
1.500000000000000000e+01 3.685371057513916071e+02 7.670732838589981384e+02
1.600000000000000000e+01 3.828531230674089443e+02 6.036236858379716068e+02
1.700000000000000000e+01 4.189588744588746181e+02 3.119094001236858276e+02
1.800000000000000000e+01 4.769069264069265159e+02 4.328846629560915176e+02
