1.000000000000000000e+00 6.261456400742117694e+02 2.931196660482374909e+02
2.000000000000000000e+00 7.336997526283241768e+02 2.129081632653061433e+02
3.000000000000000000e+00 8.360170068027211983e+02 2.386453308596165925e+02
4.000000000000000000e+00 8.960176252319110972e+02 3.109094001236858276e+02
5.000000000000000000e+00 9.570448361162648325e+02 4.388846629560915176e+02
6.000000000000000000e+00 9.815451453308598957e+02 5.657547928262213190e+02
7.000000000000000000e+00 8.188061224489797496e+02 5.597547928262213190e+02
8.000000000000000000e+00 7.188048855906001791e+02 5.410176252319108698e+02
9.000000000000000000e+00 6.775674087816946667e+02 5.929131106988249940e+02
1.000000000000000000e+01 7.099625850340137276e+02 6.931512059369201779e+02
1.100000000000000000e+01 8.050955473098331368e+02 7.230200989486703520e+02
1.200000000000000000e+01 8.271747062461349742e+02 6.921512059369201779e+02
1.300000000000000000e+01 6.266193568336427688e+02 5.785970933828076568e+02
1.400000000000000000e+01 3.664845392702537197e+02 6.144134199134198298e+02
1.500000000000000000e+01 4.251957328385901178e+02 2.785142238713667666e+02
1.600000000000000000e+01 4.353800247371677301e+02 7.416255411255410763e+02
1.700000000000000000e+01 5.887504638218924811e+02 9.322232529375389731e+01
1.800000000000000000e+01 6.087244897959185437e+02 7.719573283859006096e+01
