1.000000000000000000e+00 9.771239950525666700e+02 5.639916512059369325e+02
2.000000000000000000e+00 9.609922696351270588e+02 4.395426716141001862e+02
3.000000000000000000e+00 9.019124922696353224e+02 3.049619666048238287e+02
4.000000000000000000e+00 8.433064316635745854e+02 2.416453308596165925e+02
5.000000000000000000e+00 7.435420531849104009e+02 1.995921459492888062e+02
6.000000000000000000e+00 6.280930735930737683e+02 2.943039579468151032e+02
7.000000000000000000e+00 7.317523191094621779e+02 5.464387755102040956e+02
8.000000000000000000e+00 8.239378478664193608e+02 5.674653679653679319e+02
9.000000000000000000e+00 8.277009894867039748e+02 6.866774891774891785e+02
1.000000000000000000e+01 7.949638218923935256e+02 7.197832405689548523e+02
1.100000000000000000e+01 7.112520098948671148e+02 6.861512059369201779e+02
1.200000000000000000e+01 6.854097093382808907e+02 5.949131106988249940e+02
1.300000000000000000e+01 6.288562152133581549e+02 5.803076685219541559e+02
1.400000000000000000e+01 3.754319727891157186e+02 6.095185528756957183e+02
1.500000000000000000e+01 4.254851576994435050e+02 2.998302411873841038e+02
1.600000000000000000e+01 4.685383426097712913e+02 4.363583797155225739e+02
1.700000000000000000e+01 4.355643166357453424e+02 7.416781076066789637e+02
1.800000000000000000e+01 3.655371057513916071e+02 7.631258503401360258e+02
