1.000000000000000000e+00 6.236193568336427688e+02 5.800708101422387699e+02
2.000000000000000000e+00 6.715674087816946667e+02 5.919131106988249940e+02
3.000000000000000000e+00 7.069625850340137276e+02 6.943880643166356776e+02
4.000000000000000000e+00 8.006743970315401384e+02 7.203620902906616266e+02
5.000000000000000000e+00 8.169904143475573619e+02 6.935723562152132899e+02
6.000000000000000000e+00 8.900176252319110972e+02 7.075989486703772400e+02
7.000000000000000000e+00 9.192285095856525459e+02 7.099409400123685145e+02
8.000000000000000000e+00 9.560974025974028336e+02 7.128883735312306271e+02
9.000000000000000000e+00 8.209904143475573619e+02 5.632285095856524322e+02
1.000000000000000000e+01 7.072520098948671148e+02 5.476756338899195953e+02
1.100000000000000000e+01 4.390905998763143430e+02 7.531784168212739132e+02
1.200000000000000000e+01 3.596948051948052694e+02 6.223082869511440549e+02
1.300000000000000000e+01 4.257220160791591184e+02 2.606719233147805426e+02
1.400000000000000000e+01 4.561697588126160667e+02 4.305952380952381304e+02
1.500000000000000000e+01 6.293299319727893817e+02 2.918828076685219912e+02
1.600000000000000000e+01 6.453039579468152169e+02 2.466453308596165925e+02
1.700000000000000000e+01 6.453039579468152169e+02 2.266453308596165925e+02
1.800000000000000000e+01 7.326997526283241768e+02 2.137238713667285310e+02
1.900000000000000000e+01 6.515408163265308303e+02 1.330912183055040714e+02
2.000000000000000000e+01 6.124876314162029303e+02 6.253772418058144922e+01
2.100000000000000000e+01 5.642501546072976453e+02 1.083540507111936222e+02
2.200000000000000000e+01 6.416985157699446063e+02 1.051697588126160099e+02
2.300000000000000000e+01 5.526447124304268073e+02 1.853710575139155026e+01
2.400000000000000000e+01 5.221969696969697452e+02 2.072139764996916256e+01
2.500000000000000000e+01 9.493342609771182197e+02 4.363583797155225739e+02
2.600000000000000000e+01 9.897294372294375080e+02 5.125698824984539215e+02
2.700000000000000000e+01 9.877294372294375080e+02 5.297016079158936464e+02
2.800000000000000000e+01 9.864400123685838935e+02 5.744128014842300445e+02
2.900000000000000000e+01 8.939650587507730961e+02 3.146199752628324404e+02
3.000000000000000000e+01 8.345958565244281999e+02 2.282767470624613679e+02
3.100000000000000000e+01 8.729384662956092598e+02 1.817498453927025821e+02
3.200000000000000000e+01 8.553855905998764229e+02 2.013552875695733064e+02
3.300000000000000000e+01 8.806490414347558726e+02 2.604876314162029303e+02
3.400000000000000000e+01 3.225890538033395956e+02 2.340398886827458682e+02
3.500000000000000000e+01 3.144047619047619833e+02 1.816181199752628572e+02
