1.000000000000000000e+00 5.706187384044528699e+02 5.890182436611007688e+02
2.000000000000000000e+00 5.906187384044528699e+02 5.850182436611007688e+02
3.000000000000000000e+00 6.246193568336427688e+02 5.785970933828076568e+02
4.000000000000000000e+00 6.619619666048238287e+02 5.874919604205317682e+02
5.000000000000000000e+00 7.022520098948671148e+02 6.894406307977735651e+02
6.000000000000000000e+00 7.937795299938159133e+02 7.228358070500927397e+02
7.000000000000000000e+00 8.148061224489797496e+02 6.909143475572046782e+02
8.000000000000000000e+00 8.779384662956092598e+02 7.050726654298082394e+02
9.000000000000000000e+00 8.949124922696353224e+02 7.109409400123685145e+02
1.000000000000000000e+01 9.214653679653681593e+02 7.148883735312306271e+02
1.100000000000000000e+01 9.622816944959804459e+02 7.056515151515151274e+02
1.200000000000000000e+01 8.187535559678417485e+02 5.592810760667903196e+02
1.300000000000000000e+01 6.992520098948671148e+02 5.467282003710574827e+02
1.400000000000000000e+01 9.793608534322822834e+02 5.753076685219541559e+02
1.500000000000000000e+01 9.896768707482995069e+02 5.278333333333332575e+02
1.600000000000000000e+01 9.877294372294375080e+02 5.046224489795918657e+02
1.700000000000000000e+01 9.419656771799629951e+02 4.400689548546691299e+02
1.800000000000000000e+01 8.857807668521954838e+02 3.188568336425479401e+02
1.900000000000000000e+01 8.803596165739024855e+02 2.614350649350649292e+02
2.000000000000000000e+01 8.825439084724800978e+02 2.369347557204700934e+02
2.100000000000000000e+01 8.344115646258505876e+02 2.286187384044527562e+02
2.200000000000000000e+01 8.516750154607298100e+02 2.003027210884354190e+02
2.300000000000000000e+01 8.801753246753248732e+02 1.730918367346939704e+02
2.400000000000000000e+01 9.775977118119976694e+02 2.089607297464440308e+02
2.500000000000000000e+01 9.795977118119976694e+02 2.269607297464440308e+02
2.600000000000000000e+01 7.245154607297465645e+02 2.164870129870130313e+02
2.700000000000000000e+01 6.435933828076686041e+02 2.506453308596165925e+02
2.800000000000000000e+01 6.478302411873842175e+02 2.248555967841682559e+02
2.900000000000000000e+01 5.946453308596167062e+02 2.194344465058751439e+02
3.000000000000000000e+01 5.684344465058752576e+02 2.052501546072975316e+02
3.100000000000000000e+01 5.525395794681510324e+02 1.120646258503402350e+02
3.200000000000000000e+01 6.327510822510823800e+02 1.016434755720471230e+02
3.300000000000000000e+01 6.535408163265308303e+02 1.348017934446506843e+02
3.400000000000000000e+01 6.127244897959185437e+02 5.564285714285722406e+01
3.500000000000000000e+01 5.348024118738405832e+02 2.686193568336425415e+02
3.600000000000000000e+01 8.582012987012988106e+02 7.802575757575757507e+02
3.700000000000000000e+01 5.479341372912801944e+02 2.945933828076686041e+02
3.800000000000000000e+01 4.333274582560298427e+02 2.023552875695733064e+02
3.900000000000000000e+01 4.223008658008658927e+02 2.510139146567718171e+02
4.000000000000000000e+01 3.185890538033395956e+02 2.451716141001855931e+02
4.100000000000000000e+01 3.174047619047619833e+02 1.785655534941249698e+02
4.200000000000000000e+01 3.467999381570811579e+02 2.938302411873841038e+02
4.300000000000000000e+01 3.299576376004948202e+02 3.072513914656772158e+02
4.400000000000000000e+01 3.260627705627707087e+02 3.363571428571428896e+02
4.500000000000000000e+01 4.175377241805815061e+02 3.960157699443414003e+02
4.600000000000000000e+01 4.113534322820038938e+02 3.797523191094619506e+02
4.700000000000000000e+01 4.563540507111936790e+02 4.262266542980829058e+02
4.800000000000000000e+01 3.572210884353742699e+02 6.244134199134198298e+02
4.900000000000000000e+01 2.924307359307360343e+02 5.546230674087817079e+02
5.000000000000000000e+01 3.186416202844775967e+02 7.027566481137909022e+02
5.100000000000000000e+01 2.904833024118739218e+02 6.923880643166356776e+02
5.200000000000000000e+01 3.653002473716761074e+02 7.460466914038341883e+02
5.300000000000000000e+01 4.430380333951763419e+02 7.564152752009894130e+02
5.400000000000000000e+01 4.115902906617193935e+02 7.349675324675324646e+02
5.500000000000000000e+01 6.253299319727893817e+02 2.910670995670996035e+02
5.600000000000000000e+01 4.043534322820038938e+02 4.998067408781694780e+02
