1.000000000000000000e+00 6.270405071119357672e+02 5.783602350030921571e+02
2.000000000000000000e+00 5.869347557204700934e+02 5.867288188002473817e+02
3.000000000000000000e+00 5.617764378478666458e+02 5.968605442176869929e+02
4.000000000000000000e+00 4.475117501546074550e+02 7.519415584415584135e+02
5.000000000000000000e+00 4.046428571428572809e+02 7.326781076066789637e+02
6.000000000000000000e+00 3.556948051948052694e+02 7.557047000618429138e+02
7.000000000000000000e+00 2.836675943104515341e+02 6.886774891774891785e+02
8.000000000000000000e+00 2.681672850958565846e+02 6.204134199134198298e+02
9.000000000000000000e+00 2.656410018552876977e+02 5.884919604205317682e+02
1.000000000000000000e+01 2.925624613481757592e+02 5.598073593073593202e+02
1.100000000000000000e+01 2.373775510204082480e+02 5.174647495361780329e+02
1.200000000000000000e+01 4.004585652442796686e+02 5.080435992578850346e+02
1.300000000000000000e+01 4.063534322820038938e+02 4.758852813852814165e+02
1.400000000000000000e+01 4.209588744588746181e+02 4.001474953617810684e+02
1.500000000000000000e+01 5.457498453927025821e+02 2.958828076685219912e+02
1.600000000000000000e+01 5.273812615955473575e+02 2.644350649350649292e+02
1.700000000000000000e+01 4.237220160791591184e+02 2.420664811379097046e+02
1.800000000000000000e+01 4.157745825602970058e+02 2.015921459492888062e+02
1.900000000000000000e+01 3.744845392702537197e+02 1.563021026592455200e+02
2.000000000000000000e+01 3.175890538033395956e+02 1.761444032158318578e+02
2.100000000000000000e+01 2.481406926406927482e+02 1.820392702535559692e+02
2.200000000000000000e+01 3.138259121830552090e+02 2.454610389610389802e+02
2.300000000000000000e+01 3.487473716759432705e+02 2.938302411873841038e+02
2.400000000000000000e+01 3.233521954236240958e+02 3.089619666048238287e+02
2.500000000000000000e+01 3.438525046382190453e+02 3.425940012368583893e+02
2.600000000000000000e+01 3.175890538033395956e+02 3.314622758194186645e+02
2.700000000000000000e+01 2.188772418058133553e+02 3.213305504019790533e+02
2.800000000000000000e+01 2.745884353741498103e+02 3.868314780457637880e+02
2.900000000000000000e+01 2.565884353741498103e+02 3.878314780457637880e+02
3.000000000000000000e+01 3.633528138528139948e+02 6.221765615337044437e+02
3.100000000000000000e+01 7.010151515151517287e+02 6.884406307977735651e+02
3.200000000000000000e+01 6.574882498453928292e+02 5.884393939393939945e+02
3.300000000000000000e+01 6.906465677179965041e+02 5.493862090290660944e+02
3.400000000000000000e+01 8.217009894867039748e+02 5.570967841682127073e+02
3.500000000000000000e+01 8.184641311069883614e+02 5.085698824984539215e+02
3.600000000000000000e+01 8.184641311069883614e+02 5.245698824984539215e+02
3.700000000000000000e+01 7.722792207792208501e+02 6.572823129251701175e+02
3.800000000000000000e+01 7.428314780457637880e+02 6.960986394557822905e+02
3.900000000000000000e+01 7.895952380952383010e+02 7.208358070500927397e+02
4.000000000000000000e+01 8.259378478664193608e+02 6.912037724180580653e+02
4.100000000000000000e+01 7.938320964749536870e+02 6.747826221397649533e+02
4.200000000000000000e+01 8.714647495361782603e+02 7.009935064935064020e+02
4.300000000000000000e+01 9.202285095856525459e+02 7.185989486703772400e+02
4.400000000000000000e+01 8.915439084724800978e+02 7.107040816326530148e+02
4.500000000000000000e+01 9.689922696351270588e+02 7.045197897340754025e+02
4.600000000000000000e+01 9.048599257884973213e+02 6.601771799628942290e+02
4.700000000000000000e+01 9.075179344465061604e+02 6.369662956091526667e+02
4.800000000000000000e+01 9.823608534322822834e+02 5.756496598639455442e+02
4.900000000000000000e+01 1.020177179962894343e+03 6.043342609771181060e+02
5.000000000000000000e+01 9.887820037105752817e+02 5.261227581941867584e+02
5.100000000000000000e+01 9.924400123685838935e+02 4.916750154607297532e+02
5.200000000000000000e+01 9.384919604205319956e+02 4.407269635126777985e+02
5.300000000000000000e+01 8.813596165739024855e+02 3.205674087816945530e+02
5.400000000000000000e+01 8.728858998144714860e+02 2.573033395176253180e+02
5.500000000000000000e+01 8.768858998144714860e+02 2.332767470624613679e+02
5.600000000000000000e+01 8.303589981447125865e+02 2.319873222016079808e+02
5.700000000000000000e+01 8.475432900432901988e+02 2.006447124304268073e+02
5.800000000000000000e+01 8.815964749536178715e+02 1.896972789115646947e+02
5.900000000000000000e+01 8.860701917130490983e+02 1.649601113172542455e+02
6.000000000000000000e+01 9.733608534322822834e+02 2.319873222016079808e+02
6.100000000000000000e+01 9.869662956091528940e+02 1.953552875695733064e+02
6.200000000000000000e+01 8.336484230055659737e+02 6.006400742115033609e+01
6.300000000000000000e+01 8.247535559678417485e+02 2.961626468769338771e+01
6.400000000000000000e+01 7.037257266542983416e+02 4.998484848484861232e+01
6.500000000000000000e+01 6.114350649350651565e+02 4.945856524427961176e+01
6.600000000000000000e+01 5.671975881261596442e+02 2.501082251082254970e+01
6.700000000000000000e+01 6.355142238713669940e+02 9.627489177489189842e+01
6.800000000000000000e+01 6.555408163265308303e+02 1.343280766852195711e+02
6.900000000000000000e+01 5.404604205318491950e+02 1.217226345083488468e+02
7.000000000000000000e+01 5.699081632653062570e+02 1.973552875695733064e+02
7.100000000000000000e+01 5.862241805813237079e+02 2.303293135435992554e+02
7.200000000000000000e+01 6.465933828076686041e+02 2.231450216450216431e+02
7.300000000000000000e+01 6.473039579468152169e+02 2.540664811379097046e+02
7.400000000000000000e+01 6.156193568336427688e+02 2.924090909090909918e+02
7.500000000000000000e+01 6.517776747062462164e+02 3.992526283240569001e+02
7.600000000000000000e+01 6.407776747062462164e+02 4.122526283240569001e+02
