1.000000000000000000e+00 7.653843537414968523e+02 2.008815708101423070e+02
2.000000000000000000e+00 6.317510822510823800e+02 2.941196660482374909e+02
3.000000000000000000e+00 8.534381570810144240e+02 2.475927643784787051e+02
4.000000000000000000e+00 9.068073593073595475e+02 3.005408163265306030e+02
5.000000000000000000e+00 9.751239950525666700e+02 4.447269635126777985e+02
6.000000000000000000e+00 9.818871366728510566e+02 5.521493506493507084e+02
7.000000000000000000e+00 8.219904143475573619e+02 5.677022263450835453e+02
8.000000000000000000e+00 7.519632034632036266e+02 5.556230674087817079e+02
9.000000000000000000e+00 7.218048855906001791e+02 6.062816944959802186e+02
1.000000000000000000e+01 7.285680272108845656e+02 6.750720470006183405e+02
1.100000000000000000e+01 7.917795299938159133e+02 7.178883735312306271e+02
1.200000000000000000e+01 8.296484230055659737e+02 6.834406307977735651e+02
1.300000000000000000e+01 6.382247990105133795e+02 5.751759431045145448e+02
1.400000000000000000e+01 3.900899814471244440e+02 5.956236858379716068e+02
1.500000000000000000e+01 4.458537414965987296e+02 7.363886827458255766e+02
1.600000000000000000e+01 3.710108225108226065e+02 7.678364254792825250e+02
1.700000000000000000e+01 4.172482993197280052e+02 3.169094001236858276e+02
1.800000000000000000e+01 4.841437847866421293e+02 4.397795299938157427e+02
